"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000580114259734679,0.60467057724486,0.509,0.388,1,"4","Crb3"
0.000583838554270204,0.341735850705718,0.892,0.738,1,"4","Scaf11"
0.0005857596153645,0.36777834373118,0.569,0.42,1,"4","Actr8"
0.00059321819912435,0.267938169486558,0.886,0.723,1,"4","Rab7"
0.000602396115274202,0.635041794650036,0.527,0.388,1,"4","Apoo"
0.000602802039914406,0.669462488128473,0.443,0.316,1,"4","Zfp414"
0.000602918716820123,0.918807019181484,0.413,0.299,1,"4","Srxn1"
0.000605918952047106,0.419683459038998,0.593,0.469,1,"4","Esco1"
0.000607961936830341,0.440683191898642,0.587,0.465,1,"4","Phf12"
0.000609437330643676,0.593175033573364,0.479,0.358,1,"4","Fam192a"
0.000612486536877057,0.484336907388556,0.629,0.535,1,"4","Lsm7"
0.000613766752475544,0.319741538752758,0.778,0.658,1,"4","Slc25a1"
0.000615717104729887,0.930430387219221,0.467,0.355,1,"4","Mllt3"
0.00061967678202762,0.377476830351168,0.611,0.467,1,"4","Pex6"
0.000619802036462746,0.268661665422946,0.964,0.908,1,"4","Btg2"
0.000621531858690589,0.443939154507555,0.689,0.575,1,"4","Hdac1"
0.000627247195404637,0.265037533331403,0.383,0.254,1,"4","Samd9l"
0.00062958051718378,0.869744700865201,0.335,0.229,1,"4","Dmap1"
0.000631757244982975,0.479825616409158,0.437,0.308,1,"4","Rai1"
0.000635154333526998,1.18364674838337,0.275,0.176,1,"4","Tcp11"
0.000638982108638699,0.427877963862817,0.719,0.607,1,"4","Gmppa"
0.000640564491755347,0.319005111108721,0.629,0.479,1,"4","Rrp7a"
0.000641136849009258,0.440823379393696,0.743,0.645,1,"4","Ndufs8"
0.000642652324567103,0.587489040680323,0.599,0.465,1,"4","Ufd1l"
0.00064521768483838,0.292111327438646,0.838,0.725,1,"4","Pdia4"
0.000645999385547515,0.523981105754034,0.305,0.194,1,"4","BC018242"
0.000646507186067377,0.254202943716342,0.808,0.741,1,"4","Capzb"
0.000650426421494484,0.413877065034899,0.575,0.426,1,"4","Eif2a"
0.000651300483056267,0.70809057167552,0.269,0.168,1,"4","Phf7"
0.000652411251982724,0.457804465077712,0.587,0.439,1,"4","Prorsd1"
0.00065363283537535,0.350109278590525,0.689,0.577,1,"4","Ndufa9"
0.000658197195949686,0.437875643691136,0.617,0.485,1,"4","Sugt1"
0.000662265722837648,1.3480779928931,0.341,0.238,1,"4","Zfp738"
0.000663710481966269,0.91772781241076,0.323,0.217,1,"4","Fbxo4"
0.00066876148516365,0.451859910254305,0.581,0.46,1,"4","Stard7"
0.000673277987773836,0.379673899509846,0.257,0.149,1,"4","Xlr3a"
0.000674091490472801,0.303930009472828,0.485,0.342,1,"4","Smc5"
0.000676274422475449,0.827891518533624,0.371,0.254,1,"4","Lrch3"
0.000676982021061118,0.61381248057901,0.377,0.264,1,"4","Rtcd1"
0.000681041440704254,0.255873222797791,0.647,0.512,1,"4","Nek7"
0.000682886172043757,0.965673275924956,0.341,0.225,1,"4","Amph"
0.000684334276315142,0.495421744525778,0.665,0.554,1,"4","Usp8"
0.000688135990586496,0.672073729403554,0.497,0.375,1,"4","Arfrp1"
0.000690382242518265,0.566381221340562,0.359,0.24,1,"4","2210012G02Rik"
0.000692114147821278,0.281396970754675,0.455,0.341,1,"4","Ctnnbip1"
0.000699222849667653,0.679246653194645,0.353,0.234,1,"4","9530077C05Rik"
0.000699757767118284,0.948415212589851,0.413,0.286,1,"4","Nalcn"
0.000705513893808866,0.310798650358541,0.665,0.535,1,"4","Pla2g12a"
0.00070568281355035,0.618800823257879,0.431,0.31,1,"4","Psmd10"
0.000706639637064575,0.356294778676493,0.455,0.317,1,"4","Klf5"
0.000709524975450928,1.27970704736278,0.311,0.202,1,"4","Slc16a11"
0.000712171505298213,0.404545977061995,0.629,0.494,1,"4","Max"
0.000719751505048297,0.258487741973479,0.832,0.681,1,"4","Ip6k1"
0.000721574698983703,0.37624938513056,0.353,0.23,1,"4","Abcb8"
0.00072281267247382,0.748211943031401,0.323,0.212,1,"4","Galnt14"
0.000726167513129074,1.045305595827,0.293,0.186,1,"4","Cry1"
0.000730285306951721,0.450246076221481,0.623,0.492,1,"4","Tomm70a"
0.000735138165310012,0.335492410352232,0.569,0.425,1,"4","Gm20300"
0.000736028898871306,0.586965822256622,0.635,0.527,1,"4","Spen"
0.000746004987320623,0.453725842681127,0.509,0.381,1,"4","Fem1b"
0.000749714641077578,0.419251656875826,0.623,0.459,1,"4","6330578E17Rik"
0.000753568810660678,1.53338537486452,0.251,0.151,1,"4","Zfp442"
0.000757090255842339,0.898715145930701,0.389,0.279,1,"4","Uqcc"
0.000757665870478767,0.373226636901678,0.623,0.47,1,"4","H2-Q2"
0.000761699813034346,0.39191409553461,0.635,0.499,1,"4","Commd7"
0.000764124547944623,0.31085874270766,0.731,0.619,1,"4","Vps29"
0.000768348005479882,0.465340623228767,0.737,0.605,1,"4","Krcc1"
0.000769125465467954,0.316144406778777,0.605,0.468,1,"4","Stk16"
0.000776305759503608,0.366220222650374,0.485,0.364,1,"4","Nxf1"
0.000776726182888057,0.340231427887109,0.737,0.608,1,"4","Mat2b"
0.000778794016741328,0.438968027964294,0.695,0.535,1,"4","Mast4"
0.000781375636250768,0.49397635872646,0.497,0.378,1,"4","Uimc1"
0.00078517329305759,0.854488552089621,0.263,0.16,1,"4","Hspb8"
0.000786867790115599,0.302538005918138,0.91,0.793,1,"4","Cox7b"
0.000790082282770352,1.02434569318003,0.269,0.169,1,"4","Syce2"
0.000790464109014233,0.28902273099495,0.832,0.719,1,"4","Fam120a"
0.000797371489613751,0.518238690266927,0.563,0.434,1,"4","Scaper"
0.000800788464186099,0.427647285949058,0.605,0.493,1,"4","Mrps17"
0.00080082421552841,0.34848533471386,0.743,0.615,1,"4","Dcaf11"
0.000801515388477422,0.386985999884351,0.557,0.435,1,"4","Exosc4"
0.000801949895564907,0.447326319774622,0.545,0.413,1,"4","Stard3nl"
0.000806267141047723,0.794415549331231,0.401,0.287,1,"4","Fbxo44"
0.000814270806535889,0.498839645870781,0.431,0.306,1,"4","Rab34"
0.000815223540762142,0.618792995716408,0.419,0.306,1,"4","Rfesd"
0.000816666465766051,0.924208552296487,0.293,0.193,1,"4","Nat14"
0.000820656857520151,0.397462163691385,0.557,0.441,1,"4","Stx18"
0.000828257112282147,0.282474435601606,0.569,0.446,1,"4","Mrps15"
0.000837713576600963,0.600243390717906,0.575,0.443,1,"4","Brd9"
0.000839216248991348,0.321699250911014,0.76,0.633,1,"4","Mtch2"
0.000840438593443374,0.791164165405265,0.467,0.349,1,"4","Sssca1"
0.000840889538314168,0.989263620813394,0.347,0.241,1,"4","Gtpbp8"
0.00084444265990897,0.332189568447115,0.509,0.368,1,"4","Tmem87b"
0.000846329168311546,0.68545883476409,0.533,0.417,1,"4","Cep57"
0.000852538749374195,0.486420955689403,0.695,0.559,1,"4","Golga5"
0.000854218026188338,0.559181746092186,0.323,0.207,1,"4","Gab2"
0.000854506018484872,0.649604106182071,0.323,0.207,1,"4","Krba1"
0.000859217601237852,0.392515157925728,0.473,0.35,1,"4","Eif2d"
0.000859265508176318,0.283703491161715,0.497,0.34,1,"4","Defb1"
0.000863367802598552,0.419184733946518,0.725,0.594,1,"4","Ptpra"
0.000867292156149824,0.390527434377559,0.311,0.196,1,"4","Cds1"
0.000870321938878535,0.747641243936538,0.563,0.438,1,"4","Nt5dc2"
0.000870742477369109,0.464261911093624,0.629,0.536,1,"4","Ict1"
0.000872697144147772,0.324529305189213,0.904,0.784,1,"4","Tbrg1"
0.000875796200260036,0.319796381939242,0.808,0.682,1,"4","Ube2d2"
0.00087760228645509,0.621423616940745,0.533,0.409,1,"4","Plekha5"
0.000877775614943396,0.777058845170083,0.461,0.338,1,"4","Gtf2f2"
0.000882537592692423,0.298405185858892,0.94,0.842,1,"4","Set"
0.000886505909484459,0.558528079549724,0.479,0.363,1,"4","Sec22a"
0.000890801865988913,0.863111340798911,0.437,0.33,1,"4","Cep63"
0.000894938535994006,0.430159749748149,0.293,0.18,1,"4","Pcgf1"
0.000901439485128428,0.54940106909741,0.617,0.488,1,"4","Mtif2"
0.000907557092926961,0.298293785497823,0.916,0.782,1,"4","Papola"
0.000918586488817301,0.600963493784633,0.635,0.521,1,"4","Lrrc8d"
0.000919791940570908,0.775270134024972,0.347,0.24,1,"4","Ppan"
0.000921848992900322,0.257493298365188,0.94,0.826,1,"4","Ubxn4"
0.000929254997023383,0.556355202228381,0.431,0.306,1,"4","Uckl1"
0.000930741678662007,0.569078245449632,0.377,0.253,1,"4","Atg14"
0.000932853963697343,0.39332913589112,0.557,0.427,1,"4","Bicd1"
0.000933497957647457,0.412472585933798,0.557,0.427,1,"4","Cisd3"
0.000933994287690518,0.366469133539839,0.731,0.635,1,"4","Ndufv1"
0.000938707962717371,0.465814553096584,0.635,0.495,1,"4","Zcchc9"
0.000939880179518919,0.368854567242201,0.665,0.564,1,"4","Fam32a"
0.000948276490495159,0.404418513126234,0.581,0.471,1,"4","Mrpl2"
0.000962992916757588,0.906699090094715,0.275,0.174,1,"4","4930579K19Rik"
0.000964304038265609,0.269684715770479,0.934,0.804,1,"4","C330006A16Rik"
0.000965095248897828,0.361939286879443,0.593,0.471,1,"4","Nck1"
0.000967332992238443,0.33798779260769,0.802,0.627,1,"4","Smap2"
0.000974456150063536,0.723740879924994,0.563,0.452,1,"4","Chd2"
0.000981919867082053,1.48416171120708,0.275,0.183,1,"4","Ric3"
0.000985782471262597,0.820507454790615,0.407,0.299,1,"4","Ahsa2"
0.000987757039885742,0.283320121804512,0.683,0.542,1,"4","Mrps16"
0.000988860656241702,0.345761345576101,0.647,0.532,1,"4","Arhgap1"
0.000990817134117114,0.472308901792373,0.509,0.384,1,"4","1810063B05Rik"
0.000990959429312289,0.31224797335371,0.802,0.674,1,"4","Immt"
0.00099360638466724,0.416677136873173,0.515,0.39,1,"4","Sf3a3"
0.000997526680290831,0.255634752594086,0.617,0.491,1,"4","Ipo8"
0.00100674357841092,0.562968496823349,0.287,0.176,1,"4","Lcor"
0.00100785383091638,0.871864022459658,0.395,0.285,1,"4","Ptcd2"
0.00100815239914171,0.730639481210402,0.503,0.376,1,"4","Hspa14"
0.00100899570339814,0.615056064922991,0.533,0.419,1,"4","Hist3h2a"
0.00102647618190201,1.06268883379757,0.425,0.298,1,"4","Dennd1a"
0.00102936028805281,0.277914487210179,0.701,0.547,1,"4","Lyrm4"
0.00103501154702429,0.436284500884924,0.611,0.474,1,"4","Chordc1"
0.00104219854684825,0.357440642162223,0.784,0.646,1,"4","Mrps12"
0.00104749897961212,0.492494487357669,0.455,0.32,1,"4","Mki67ip"
0.0010489620044753,0.368878311078455,0.521,0.398,1,"4","Add3"
0.00104983503429158,0.564102089172772,0.383,0.268,1,"4","Spnb3"
0.00105607619050278,0.48840662223157,0.575,0.438,1,"4","Dag1"
0.00105760054076223,0.256125226964224,0.754,0.623,1,"4","Pnpla8"
0.00105912072074888,0.738361326130894,0.329,0.221,1,"4","Fam171b"
0.00106849408952276,0.553545034618295,0.425,0.297,1,"4","Dnajc14"
0.00106980309084712,0.344730902481982,0.629,0.512,1,"4","Zmym2"
0.00107092829026901,0.296691089529464,0.916,0.818,1,"4","Kdelr2"
0.00107151996751642,0.677123095248367,0.425,0.302,1,"4","Scrn3"
0.00107617761275841,0.446256252053169,0.299,0.191,1,"4","Ccdc163"
0.00108156580078339,0.373748411150368,0.743,0.646,1,"4","Cct4"
0.00108451209303744,0.458249425348794,0.467,0.354,1,"4","Zfp637"
0.001097079882028,0.480606843271497,0.635,0.524,1,"4","Cops8"
0.00110206742934009,0.270353960027711,0.695,0.568,1,"4","Nup88"
0.00110244806230984,0.617573889872894,0.545,0.394,1,"4","Chtf8"
0.00110281303042001,0.27104480657424,0.419,0.296,1,"4","Orc6"
0.00110307284714591,0.381396794145819,0.479,0.345,1,"4","Prrg2"
0.00110416606114583,0.562794850193013,0.407,0.291,1,"4","BC023829"
0.00110667448128186,0.848709933436517,0.371,0.268,1,"4","Tmem126b"
0.00111880081957042,0.34835530554121,0.701,0.601,1,"4","Cdc123"
0.0011246527980515,0.609472627210714,0.479,0.373,1,"4","Psmd5"
0.00112942873176452,0.574513795425797,0.557,0.427,1,"4","Irf6"
0.00113315429026742,0.260402815158866,0.629,0.517,1,"4","Epc1"
0.00113606902351227,0.814314429716462,0.317,0.212,1,"4","Zdhhc24"
0.00113910663897888,0.572001351808047,0.377,0.263,1,"4","Zbed3"
0.00113954911389402,0.542714350203828,0.533,0.405,1,"4","Zfp672"
0.0011519737228103,0.274121449793813,0.814,0.68,1,"4","Cycs"
0.00116762971157034,0.400424059532234,0.581,0.45,1,"4","Pdzd11"
0.00117460203777876,0.405917245545405,0.635,0.525,1,"4","Mrpl53"
0.0011803513002974,0.57177061724289,0.527,0.41,1,"4","Amz2"
0.00118617073867705,0.5622560168201,0.533,0.427,1,"4","Akr7a5"
0.00118760082498873,0.395507353260267,0.581,0.462,1,"4","Fry"
0.00119811374668921,0.663354543155269,0.299,0.194,1,"4","Pank4"
0.0012103765656215,0.647623409622904,0.323,0.214,1,"4","B230206F22Rik"
0.00121224023198552,0.401980205235438,0.557,0.431,1,"4","Mtx2"
0.00122671283362684,0.705647214988565,0.587,0.463,1,"4","Lrba"
0.00123735023621545,1.29715596154911,0.251,0.16,1,"4","Pus3"
0.00125350614439759,0.587865956330181,0.479,0.37,1,"4","Caml"
0.00125819196146029,0.692045789660051,0.449,0.348,1,"4","1700123O20Rik"
0.00126728218937568,0.73419180411168,0.377,0.268,1,"4","Mlh3"
0.00127021179827673,0.320053122150575,0.994,0.843,1,"4","Eif4g2"
0.00127680470865834,0.628070795679437,0.389,0.281,1,"4","Rmi1"
0.00128193226581959,0.254673592034082,0.329,0.219,1,"4","Sec61a2"
0.00128650077331407,0.573523491528876,0.521,0.408,1,"4","Akt1s1"
0.00128997173937511,0.631450637885462,0.371,0.266,1,"4","Thyn1"
0.00129480806040349,0.285330197956922,0.569,0.43,1,"4","Nap1l5"
0.00129995512090417,0.544026134607735,0.623,0.515,1,"4","Ppm1g"
0.00130405106515709,0.573052487997797,0.407,0.291,1,"4","Sesn2"
0.00130944101729571,0.361953670182264,0.713,0.613,1,"4","Mga"
0.00131728775594381,0.313155422323456,0.611,0.501,1,"4","Scamp3"
0.001319670334859,0.45288569603623,0.737,0.613,1,"4","BC004004"
0.00132226154530806,0.350471924439395,0.551,0.427,1,"4","Snhg3"
0.00132291274913492,0.734557451662885,0.305,0.203,1,"4","E130309D14Rik"
0.00132910268684632,0.646758810959678,0.545,0.436,1,"4","Dido1"
0.00133011400616606,0.583943843068273,0.389,0.27,1,"4","Chm"
0.00133329332641203,0.750203729733104,0.485,0.388,1,"4","Ppp6c"
0.00133508643032939,0.2566642504313,0.665,0.551,1,"4","2210016L21Rik"
0.00134111790860311,0.4026856742951,0.461,0.35,1,"4","Dcaf5"
0.00135334616718196,0.840965529537085,0.275,0.177,1,"4","Snhg10"
0.00135779210220673,0.506440837282613,0.641,0.512,1,"4","Bace1"
0.00135894484612638,0.300314935888197,0.707,0.622,1,"4","Cul1"
0.00136153398140484,0.304898830713579,0.94,0.813,1,"4","Copa"
0.00136158019565654,0.553964156719551,0.425,0.317,1,"4","2810432D09Rik"
0.00136587426184433,0.410904944402286,0.689,0.552,1,"4","Chchd3"
0.00136637187116846,0.373910069936803,0.515,0.398,1,"4","0610007P14Rik"
0.00137722199629303,0.254557651893641,0.719,0.593,1,"4","Hbxip"
0.00138448626783011,0.864938998115598,0.419,0.308,1,"4","Fkrp"
0.00139589240586971,0.37823768443585,0.677,0.55,1,"4","Chchd1"
0.00139747895119439,0.391240125625505,0.485,0.355,1,"4","Ttc4"
0.00140696826786279,0.888884251191182,0.317,0.216,1,"4","Wdr8"
0.00141349863984499,0.289017224851103,0.814,0.666,1,"4","Cdk4"
0.00142538902380278,0.971451531073612,0.323,0.215,1,"4","Agxt2l2"
0.00143708189538353,0.441877136922168,0.467,0.342,1,"4","Heatr6"
0.0014394214054656,0.551861550056088,0.377,0.27,1,"4","Ccdc34"
0.00145916986528467,0.942389734585558,0.413,0.315,1,"4","Crnkl1"
0.0014653981397061,0.262106755237561,0.82,0.714,1,"4","Kdelr1"
0.00146567618499387,0.651212890976643,0.377,0.266,1,"4","AK129341"
0.00146663917461132,0.575536526315765,0.629,0.517,1,"4","Rmnd5a"
0.00146830757799665,1.17074125009047,0.365,0.263,1,"4","Rprd1a"
0.00147420955760989,0.369334946086608,0.299,0.193,1,"4","Ythdc2"
0.00148507130819445,0.396012669681556,0.563,0.411,1,"4","Myt1"
0.00149047102964742,0.861900081775641,0.347,0.245,1,"4","Cerkl"
0.00149160832538358,0.262904463824572,0.772,0.643,1,"4","Pum1"
0.0014920699722312,0.570794984277593,0.419,0.307,1,"4","Creld1"
0.00150057565556423,0.341233956129431,0.401,0.276,1,"4","Wdr75"
0.00152300281809272,0.646997177295584,0.407,0.297,1,"4","N4bp2l1"
0.00153838767492439,0.407869612284158,0.707,0.611,1,"4","Eif3l"
0.00154061289361451,0.35462998337054,0.437,0.32,1,"4","Zfp830"
0.0015434588182048,0.628863560178315,0.479,0.353,1,"4","Ift88"
0.00154879116081004,0.57141549912846,0.719,0.653,1,"4","Psmd6"
0.00155409184416436,0.472997072368344,0.653,0.548,1,"4","Becn1"
0.00156552779466409,0.714115498822245,0.287,0.187,1,"4","Pdik1l"
0.00156868022218755,0.414872920581351,0.317,0.214,1,"4","Tle6"
0.00157132902751026,0.970814434883296,0.323,0.222,1,"4","Erich1"
0.00157538004640667,0.54871980843155,0.455,0.325,1,"4","Senp7"
0.00157731931506573,0.457861552705146,0.539,0.418,1,"4","Gtf2e2"
0.00157936127087712,0.471060385133897,0.389,0.27,1,"4","Zfp799"
0.00158350504396269,0.342991586559271,0.341,0.238,1,"4","1810020D17Rik"
0.00159366509543627,0.800774252120847,0.389,0.288,1,"4","Usp35"
0.00160260101855487,0.366324947746104,0.778,0.655,1,"4","Nfe2l1"
0.00163911138684243,0.63216710344506,0.569,0.475,1,"4","Fam82b"
0.00164780842837257,0.628196446631369,0.509,0.394,1,"4","Dcaf13"
0.00164793834569674,0.578732830960903,0.365,0.248,1,"4","Stk4"
0.00165831711027205,0.253995780750514,0.725,0.589,1,"4","Mark3"
0.00167320077883223,0.432206986430678,0.431,0.333,1,"4","Gt(ROSA)26Sor"
0.00168078547484378,0.360168588122269,0.533,0.417,1,"4","Slc35a1"
0.00168140657180618,0.38552277664371,0.701,0.573,1,"4","Ubtf"
0.00168594318915801,0.400327846879758,0.485,0.367,1,"4","Nat6"
0.00168802503406074,0.46204259218031,0.263,0.168,1,"4","Thnsl2"
0.00171235028506185,0.278555763542039,0.497,0.364,1,"4","Map3k3"
0.0017276644971725,0.382718062303371,0.641,0.549,1,"4","Exoc3"
0.00173619303862172,0.92791474148297,0.293,0.194,1,"4","Klhdc1"
0.00174976347877552,0.548488824274688,0.533,0.426,1,"4","BC031781"
0.00175467190663188,0.658345121905312,0.281,0.185,1,"4","4932415G12Rik"
0.00175768656744461,0.832849906526514,0.323,0.223,1,"4","Pou2f1"
0.00176003660023659,0.385108469375677,0.557,0.44,1,"4","Surf1"
0.00176015472600804,0.521091232305298,0.455,0.333,1,"4","Mrpl44"
0.00177964769800673,1.11477201957951,0.263,0.16,1,"4","Crocc"
0.00179628300663878,0.615247843909706,0.521,0.405,1,"4","Hsf2"
0.00179636884337012,0.495444115464014,0.778,0.616,1,"4","Nckap1"
0.0017971738469999,0.403224699117276,0.509,0.4,1,"4","3830406C13Rik"
0.00182975459191553,0.631313559609195,0.473,0.372,1,"4","Mrpl15"
0.00183271235175957,0.56073234986675,0.587,0.472,1,"4","Bscl2"
0.00183904144983637,0.601968776806174,0.515,0.399,1,"4","Polr3d"
0.00184420539107805,1.14173547235253,0.341,0.233,1,"4","Tulp3"
0.00185387012064677,0.275293861989709,0.808,0.71,1,"4","G3bp1"
0.00186639712446523,0.494657096687134,0.413,0.288,1,"4","Carm1"
0.00187166429401389,0.283843337361724,0.641,0.533,1,"4","H2-Ke2"
0.00187492577643967,0.444634821153633,0.527,0.398,1,"4","Svip"
0.00189069892554785,0.414297224271775,0.533,0.413,1,"4","Rdbp"
0.001893625356148,0.289778708004008,0.659,0.526,1,"4","Rabep1"
0.00189950881414933,0.473596269225873,0.353,0.237,1,"4","Galns"
0.00190544007727722,1.70396947836169,0.257,0.169,1,"4","Dyrk1b"
0.00190623186558852,0.55704994694601,0.383,0.279,1,"4","Rabif"
0.00193077827612721,1.08747063359855,0.479,0.37,1,"4","Traf3"
0.00193480966075986,0.509402481909188,0.593,0.486,1,"4","Dap3"
0.00193512738843979,0.287688964317506,0.701,0.567,1,"4","2210013O21Rik"
0.00195447164269464,0.560762207866674,0.311,0.205,1,"4","1700096K18Rik"
0.00195521783350803,1.46230469885242,0.323,0.239,1,"4","Fbxo25"
0.00195620352269909,0.359239370726685,0.796,0.713,1,"4","Cdv3"
0.00197542804227267,0.482540261941805,0.539,0.432,1,"4","Ptpn2"
0.00197617481663368,0.826091876857363,0.311,0.21,1,"4","Iqcc"
0.00197954792232038,0.649477997399836,0.581,0.477,1,"4","Ankle2"
0.00200066408312818,0.737370298893313,0.275,0.18,1,"4","Prr7"
0.00201886254321189,0.492675119116462,0.635,0.543,1,"4","Rab24"
0.00201936682411,0.512420215247202,0.737,0.627,1,"4","Denr"
0.00202279264307683,0.346508529631552,0.719,0.641,1,"4","Psmb7"
0.00202310174058531,0.341124648860229,0.557,0.432,1,"4","Synrg"
0.00205321904044341,0.280203822120373,0.868,0.795,1,"4","Ndufs7"
0.00206377757867114,0.258375129717067,0.599,0.456,1,"4","Trak1"
0.00206435562092592,1.43816571544016,0.251,0.158,1,"4","Stk35"
0.00206914895358681,0.745175810037917,0.455,0.36,1,"4","Pex14"
0.00210268426393049,0.768512510874424,0.359,0.259,1,"4","Cntln"
0.00211475050670638,0.396388359918071,0.443,0.332,1,"4","Gipc1"
0.00212039477985431,0.461139865871394,0.341,0.23,1,"4","Fam110b"
0.00213525231106627,0.870081083757422,0.329,0.232,1,"4","Cnot6"
0.00216296986822544,0.516139882640391,0.371,0.259,1,"4","B4galt5"
0.00218949329754349,0.393696117327008,0.389,0.277,1,"4","Slc17a9"
0.00219833935752522,0.580728331363078,0.263,0.172,1,"4","Tmem108"
0.0022049764151979,0.915082788200692,0.359,0.249,1,"4","Fert2"
0.00223679836399269,0.356536065343009,0.563,0.431,1,"4","Zkscan3"
0.00225315221490383,0.457061051437398,0.467,0.351,1,"4","Bcl7c"
0.00225393722619062,0.442830941493169,0.419,0.302,1,"4","Tctex1d2"
0.00225447728719998,0.538160490968676,0.449,0.342,1,"4","Pigx"
0.00225513038596342,0.472879391178932,0.641,0.548,1,"4","Phf14"
0.00225702350252287,0.411378749400044,0.503,0.398,1,"4","Ccdc115"
0.00225733562778359,1.172455367884,0.365,0.261,1,"4","1700023F06Rik"
0.0022605895153084,0.405310107399098,0.629,0.501,1,"4","2510003E04Rik"
0.00226415079208946,0.758082007439923,0.395,0.295,1,"4","Asf1a"
0.00226492357297518,0.61151858507701,0.251,0.16,1,"4","Gm6225"
0.00228316496335971,0.632793010817677,0.437,0.326,1,"4","BC046331"
0.00228669882830148,0.695235285750371,0.431,0.331,1,"4","N6amt1"
0.00229296486854841,0.455920586115866,0.665,0.584,1,"4","Snx1"
0.00231301568246687,0.496102887527508,0.713,0.64,1,"4","Wtap"
0.00233531497514625,0.301374083432205,0.251,0.156,1,"4","Trim14"
0.00233540601604265,0.706138716190865,0.401,0.306,1,"4","Ubap1"
0.0023371532206566,0.34713662464738,0.341,0.228,1,"4","Zmym6"
0.00234610615074636,0.591503599767611,0.305,0.207,1,"4","Nr6a1"
0.00236890496598138,0.468910319334007,0.539,0.425,1,"4","Mir684-1"
0.00236908683056181,0.372028483158213,0.521,0.388,1,"4","Zfp869"
0.00237524518151275,0.306054177486445,0.491,0.37,1,"4","Atpbd4"
0.00238298972477366,0.327821799121527,0.629,0.49,1,"4","Rab5b"
0.00239569010124888,0.291848747869201,0.766,0.61,1,"4","Ubqln2"
0.00239739310840873,0.473396627007868,0.587,0.5,1,"4","Aldh9a1"
0.00240091279942363,0.597139060278883,0.383,0.281,1,"4","Hdhd2"
0.00240483091627231,0.964922445460435,0.419,0.312,1,"4","Smarcal1"
0.00242873654668541,0.344449955084945,0.623,0.474,1,"4","Atp6v0a1"
0.0024323365630797,0.653493341887251,0.659,0.546,1,"4","Tnpo1"
0.00243363140500407,0.541650160894533,0.425,0.313,1,"4","Mapk8"
0.00245887792759369,1.32074008963716,0.275,0.185,1,"4","Fbxo30"
0.00246549985611977,0.310750826973951,0.653,0.512,1,"4","Dpm2"
0.00248009750631285,0.84863047491742,0.281,0.181,1,"4","2310028H24Rik"
0.00248163565587641,1.12030057411229,0.311,0.229,1,"4","Gpank1"
